Name,Email,LastPaymentValue
User_8142,user8142@example.com,1419.38
User_8143,user8143@example.com,1565.38
User_8144,user8144@example.com,1873.36
User_8145,user8145@example.com,2377.04
User_8146,user8146@example.com,830.97
User_8147,user8147@example.com,2541.84
User_8148,user8148@example.com,1764.35
User_8149,user8149@example.com,364.17
User_8150,user8150@example.com,3409.33
User_8151,user8151@example.com,2071.04
User_8152,user8152@example.com,197.56
User_8153,user8153@example.com,1699.44
User_8154,user8154@example.com,4847.58
User_8155,user8155@example.com,3914.33
User_8156,user8156@example.com,270.37
User_8157,user8157@example.com,2827.22
User_8158,user8158@example.com,1244.86
User_8159,user8159@example.com,4865.65
User_8160,user8160@example.com,3797.39
User_8161,user8161@example.com,25.44
User_8162,user8162@example.com,2103.21
User_8163,user8163@example.com,3585.45
User_8164,user8164@example.com,671.0
User_8165,user8165@example.com,3463.69
User_8166,user8166@example.com,580.27
User_8167,user8167@example.com,4239.02
User_8168,user8168@example.com,757.52
User_8169,user8169@example.com,1042.41
User_8170,user8170@example.com,3634.47
User_8171,user8171@example.com,4006.45
User_8172,user8172@example.com,3732.28
User_8173,user8173@example.com,1939.24
User_8174,user8174@example.com,3450.21
User_8175,user8175@example.com,4734.35
User_8176,user8176@example.com,1218.27
User_8177,user8177@example.com,1988.12
User_8178,user8178@example.com,2001.81
User_8179,user8179@example.com,4841.31
User_8180,user8180@example.com,4813.61
User_8181,user8181@example.com,3885.53
User_8182,user8182@example.com,900.41
User_8183,user8183@example.com,1536.47
User_8184,user8184@example.com,3461.29
User_8185,user8185@example.com,3321.67
User_8186,user8186@example.com,4996.47
User_8187,user8187@example.com,3045.58
User_8188,user8188@example.com,1603.29
User_8189,user8189@example.com,1446.97
User_8190,user8190@example.com,3403.23
User_8191,user8191@example.com,2698.23
User_8192,user8192@example.com,2362.71
User_8193,user8193@example.com,2337.04
User_8194,user8194@example.com,454.64
User_8195,user8195@example.com,3301.69
User_8196,user8196@example.com,2671.34
User_8197,user8197@example.com,1542.53
User_8198,user8198@example.com,3935.08
User_8199,user8199@example.com,1105.76
User_8200,user8200@example.com,759.34
User_8201,user8201@example.com,292.22
User_8202,user8202@example.com,2572.96
User_8203,user8203@example.com,4491.62
User_8204,user8204@example.com,916.28
User_8205,user8205@example.com,1089.18
User_8206,user8206@example.com,2441.11
User_8207,user8207@example.com,3707.97
User_8208,user8208@example.com,4912.21
User_8209,user8209@example.com,3342.06
User_8210,user8210@example.com,3942.16
User_8211,user8211@example.com,3430.99
User_8212,user8212@example.com,1574.78
User_8213,user8213@example.com,1084.51
User_8214,user8214@example.com,4159.41
User_8215,user8215@example.com,611.28
User_8216,user8216@example.com,952.36
User_8217,user8217@example.com,4900.24
User_8218,user8218@example.com,2269.19
User_8219,user8219@example.com,4078.32
User_8220,user8220@example.com,2736.55
User_8221,user8221@example.com,3726.77
User_8222,user8222@example.com,3583.99
User_8223,user8223@example.com,2930.52
User_8224,user8224@example.com,3821.73
User_8225,user8225@example.com,4224.39
User_8226,user8226@example.com,666.31
User_8227,user8227@example.com,702.47
User_8228,user8228@example.com,4406.72
User_8229,user8229@example.com,324.31
User_8230,user8230@example.com,3532.74
User_8231,user8231@example.com,4987.8
User_8232,user8232@example.com,2020.26
User_8233,user8233@example.com,3303.08
User_8234,user8234@example.com,817.27
User_8235,user8235@example.com,4602.94
User_8236,user8236@example.com,2996.72
User_8237,user8237@example.com,2187.5
User_8238,user8238@example.com,2538.84
User_8239,user8239@example.com,1454.54
User_8240,user8240@example.com,4909.29
User_8241,user8241@example.com,2530.56
User_8242,user8242@example.com,4052.31
User_8243,user8243@example.com,4919.29
User_8244,user8244@example.com,1770.39
User_8245,user8245@example.com,4760.54
User_8246,user8246@example.com,2513.61
User_8247,user8247@example.com,1034.91
User_8248,user8248@example.com,3149.95
User_8249,user8249@example.com,2715.43
User_8250,user8250@example.com,3544.5
User_8251,user8251@example.com,3735.17
User_8252,user8252@example.com,1008.06
User_8253,user8253@example.com,2062.41
User_8254,user8254@example.com,4551.92
User_8255,user8255@example.com,140.26
User_8256,user8256@example.com,1353.6
User_8257,user8257@example.com,1193.13
User_8258,user8258@example.com,2600.5
User_8259,user8259@example.com,3069.37
User_8260,user8260@example.com,3215.08
User_8261,user8261@example.com,485.61
User_8262,user8262@example.com,4357.19
User_8263,user8263@example.com,3544.42
User_8264,user8264@example.com,2869.15
User_8265,user8265@example.com,4303.19
User_8266,user8266@example.com,1908.89
User_8267,user8267@example.com,244.99
User_8268,user8268@example.com,4301.8
User_8269,user8269@example.com,3704.19
User_8270,user8270@example.com,2435.49
User_8271,user8271@example.com,1603.4
User_8272,user8272@example.com,2900.03
User_8273,user8273@example.com,2727.42
User_8274,user8274@example.com,4441.43
User_8275,user8275@example.com,4653.76
User_8276,user8276@example.com,1973.64
User_8277,user8277@example.com,3090.05
User_8278,user8278@example.com,2559.38
User_8279,user8279@example.com,4041.48
User_8280,user8280@example.com,1895.72
User_8281,user8281@example.com,2406.24
User_8282,user8282@example.com,2041.55
User_8283,user8283@example.com,3469.78
User_8284,user8284@example.com,2119.82
User_8285,user8285@example.com,168.51
User_8286,user8286@example.com,1576.23
User_8287,user8287@example.com,4846.69
User_8288,user8288@example.com,4062.46
User_8289,user8289@example.com,4190.84
User_8290,user8290@example.com,407.77
User_8291,user8291@example.com,3998.13
User_8292,user8292@example.com,4536.71
User_8293,user8293@example.com,3251.82
User_8294,user8294@example.com,2186.66
User_8295,user8295@example.com,1936.58
User_8296,user8296@example.com,151.78
User_8297,user8297@example.com,2701.42
User_8298,user8298@example.com,255.82
User_8299,user8299@example.com,3158.9
User_8300,user8300@example.com,1855.88
User_8301,user8301@example.com,2328.43
User_8302,user8302@example.com,1770.96
User_8303,user8303@example.com,4795.97
User_8304,user8304@example.com,4257.21
User_8305,user8305@example.com,2707.37
User_8306,user8306@example.com,4857.87
User_8307,user8307@example.com,264.64
User_8308,user8308@example.com,3678.7
User_8309,user8309@example.com,655.24
User_8310,user8310@example.com,51.07
User_8311,user8311@example.com,4236.81
User_8312,user8312@example.com,4981.02
User_8313,user8313@example.com,4202.44
User_8314,user8314@example.com,99.83
User_8315,user8315@example.com,2218.33
User_8316,user8316@example.com,1358.79
User_8317,user8317@example.com,2219.66
User_8318,user8318@example.com,972.56
User_8319,user8319@example.com,2460.05
User_8320,user8320@example.com,1946.44
User_8321,user8321@example.com,1975.85
User_8322,user8322@example.com,1047.32
User_8323,user8323@example.com,2489.21
User_8324,user8324@example.com,4831.59
User_8325,user8325@example.com,2359.18
User_8326,user8326@example.com,1101.17
User_8327,user8327@example.com,2238.17
User_8328,user8328@example.com,284.26
User_8329,user8329@example.com,2608.15
User_8330,user8330@example.com,4918.0
User_8331,user8331@example.com,308.87
User_8332,user8332@example.com,3863.37
User_8333,user8333@example.com,2063.31
User_8334,user8334@example.com,1957.78
User_8335,user8335@example.com,4096.34
User_8336,user8336@example.com,3361.91
User_8337,user8337@example.com,602.07
User_8338,user8338@example.com,3310.32
User_8339,user8339@example.com,68.47
User_8340,user8340@example.com,1548.64
User_8341,user8341@example.com,2111.31
User_8342,user8342@example.com,4677.32
User_8343,user8343@example.com,4528.95
User_8344,user8344@example.com,1196.58
User_8345,user8345@example.com,3607.98
User_8346,user8346@example.com,390.02
User_8347,user8347@example.com,2015.9
User_8348,user8348@example.com,747.49
User_8349,user8349@example.com,2008.38
User_8350,user8350@example.com,3058.54
User_8351,user8351@example.com,1527.15
User_8352,user8352@example.com,490.75
User_8353,user8353@example.com,410.34
User_8354,user8354@example.com,697.25
User_8355,user8355@example.com,2467.97
User_8356,user8356@example.com,3340.58
User_8357,user8357@example.com,4405.44
User_8358,user8358@example.com,2878.59
User_8359,user8359@example.com,1416.59
User_8360,user8360@example.com,3530.23
User_8361,user8361@example.com,2583.44
User_8362,user8362@example.com,3301.36
User_8363,user8363@example.com,4440.24
User_8364,user8364@example.com,624.09
User_8365,user8365@example.com,2224.79
User_8366,user8366@example.com,864.33
User_8367,user8367@example.com,3849.5
User_8368,user8368@example.com,3581.94
User_8369,user8369@example.com,1934.11
User_8370,user8370@example.com,678.1
User_8371,user8371@example.com,1965.63
User_8372,user8372@example.com,327.99
User_8373,user8373@example.com,435.87
User_8374,user8374@example.com,2127.45
User_8375,user8375@example.com,1429.32
User_8376,user8376@example.com,4669.68
User_8377,user8377@example.com,4029.47
User_8378,user8378@example.com,1978.12
User_8379,user8379@example.com,3372.13
User_8380,user8380@example.com,1042.29
User_8381,user8381@example.com,2409.07
User_8382,user8382@example.com,210.05
User_8383,user8383@example.com,4409.39
User_8384,user8384@example.com,2386.84
User_8385,user8385@example.com,2126.76
User_8386,user8386@example.com,954.19
User_8387,user8387@example.com,2806.13
User_8388,user8388@example.com,793.57
User_8389,user8389@example.com,4047.49
User_8390,user8390@example.com,2012.55
User_8391,user8391@example.com,4619.26
User_8392,user8392@example.com,2029.9
User_8393,user8393@example.com,4882.91
User_8394,user8394@example.com,115.73
User_8395,user8395@example.com,858.14
User_8396,user8396@example.com,3237.38
User_8397,user8397@example.com,1749.08
User_8398,user8398@example.com,1314.97
User_8399,user8399@example.com,3039.46
User_8400,user8400@example.com,964.11
User_8401,user8401@example.com,764.19
User_8402,user8402@example.com,4585.42
User_8403,user8403@example.com,4234.48
User_8404,user8404@example.com,760.95
User_8405,user8405@example.com,3271.98
User_8406,user8406@example.com,1391.56
User_8407,user8407@example.com,2457.75
User_8408,user8408@example.com,52.41
User_8409,user8409@example.com,3334.39
User_8410,user8410@example.com,2203.52
User_8411,user8411@example.com,2835.49
User_8412,user8412@example.com,2321.08
User_8413,user8413@example.com,4151.59
User_8414,user8414@example.com,311.39
User_8415,user8415@example.com,3172.21
User_8416,user8416@example.com,1320.42
User_8417,user8417@example.com,3924.47
User_8418,user8418@example.com,1943.84
User_8419,user8419@example.com,1940.07
User_8420,user8420@example.com,1904.92
User_8421,user8421@example.com,895.61
User_8422,user8422@example.com,1852.66
User_8423,user8423@example.com,4951.43
User_8424,user8424@example.com,2696.59
User_8425,user8425@example.com,158.13
User_8426,user8426@example.com,822.61
User_8427,user8427@example.com,4676.38
User_8428,user8428@example.com,3751.24
User_8429,user8429@example.com,4061.93
User_8430,user8430@example.com,1573.48
User_8431,user8431@example.com,1098.53
User_8432,user8432@example.com,2689.21
User_8433,user8433@example.com,4866.69
User_8434,user8434@example.com,4657.65
User_8435,user8435@example.com,2458.57
User_8436,user8436@example.com,3868.48
User_8437,user8437@example.com,3391.31
User_8438,user8438@example.com,2441.96
User_8439,user8439@example.com,4481.06
User_8440,user8440@example.com,1434.41
User_8441,user8441@example.com,2229.52
User_8442,user8442@example.com,2857.87
User_8443,user8443@example.com,2273.71
User_8444,user8444@example.com,501.35
User_8445,user8445@example.com,497.61
User_8446,user8446@example.com,4038.57
User_8447,user8447@example.com,619.31
User_8448,user8448@example.com,2057.11
User_8449,user8449@example.com,2905.26
User_8450,user8450@example.com,3985.68
User_8451,user8451@example.com,1390.49
User_8452,user8452@example.com,3867.16
User_8453,user8453@example.com,2285.06
User_8454,user8454@example.com,719.35
User_8455,user8455@example.com,455.88
User_8456,user8456@example.com,1561.7
User_8457,user8457@example.com,3787.28
User_8458,user8458@example.com,1186.72
User_8459,user8459@example.com,1873.5
User_8460,user8460@example.com,278.18
User_8461,user8461@example.com,4182.42
User_8462,user8462@example.com,3265.98
User_8463,user8463@example.com,4110.23
User_8464,user8464@example.com,1319.92
User_8465,user8465@example.com,4700.92
User_8466,user8466@example.com,3783.27
User_8467,user8467@example.com,259.57
User_8468,user8468@example.com,408.75
User_8469,user8469@example.com,2503.67
User_8470,user8470@example.com,38.84
User_8471,user8471@example.com,500.96
User_8472,user8472@example.com,3098.05
User_8473,user8473@example.com,1863.44
User_8474,user8474@example.com,764.81
User_8475,user8475@example.com,1769.37
User_8476,user8476@example.com,3262.68
User_8477,user8477@example.com,1575.08
User_8478,user8478@example.com,4709.66
User_8479,user8479@example.com,416.57
User_8480,user8480@example.com,1598.6
User_8481,user8481@example.com,2120.85
User_8482,user8482@example.com,3546.62
User_8483,user8483@example.com,2623.8
User_8484,user8484@example.com,453.03
User_8485,user8485@example.com,3302.39
User_8486,user8486@example.com,1233.74
User_8487,user8487@example.com,3646.16
User_8488,user8488@example.com,4653.95
User_8489,user8489@example.com,934.0
User_8490,user8490@example.com,4635.62
User_8491,user8491@example.com,227.97
User_8492,user8492@example.com,4462.85
User_8493,user8493@example.com,343.12
User_8494,user8494@example.com,660.62
User_8495,user8495@example.com,3908.72
User_8496,user8496@example.com,352.07
User_8497,user8497@example.com,1224.25
User_8498,user8498@example.com,2877.64
User_8499,user8499@example.com,1476.38
User_8500,user8500@example.com,4373.66
User_8501,user8501@example.com,3512.47
User_8502,user8502@example.com,246.74
User_8503,user8503@example.com,1533.41
User_8504,user8504@example.com,812.67
User_8505,user8505@example.com,1404.92
User_8506,user8506@example.com,4811.73
User_8507,user8507@example.com,3310.05
User_8508,user8508@example.com,1884.74
User_8509,user8509@example.com,1797.39
User_8510,user8510@example.com,4233.54
User_8511,user8511@example.com,2272.51
User_8512,user8512@example.com,425.12
User_8513,user8513@example.com,2501.37
User_8514,user8514@example.com,3205.04
User_8515,user8515@example.com,3141.78
User_8516,user8516@example.com,3386.23
User_8517,user8517@example.com,4055.34
User_8518,user8518@example.com,1260.11
User_8519,user8519@example.com,4572.63
